datetime,city,pm25,temperature,humidity,wind_speed,precipitation,industrial_index
2023-08-26 18:00:00,CityC,61.88647050378103,9.18,45.4,2.56,0.002,1.587
2023-08-26 19:00:00,CityC,44.22006130112821,10.05,53.4,1.73,0.051,1.452
2023-08-26 20:00:00,CityC,47.093494308410925,10.65,54.8,2.35,0.37,1.644
2023-08-26 21:00:00,CityC,53.62654349300885,10.12,72.4,3.42,0.051,1.634
2023-08-26 22:00:00,CityC,60.62588945877546,9.23,77.6,2.71,0.053,1.489
2023-08-26 23:00:00,CityC,55.74956848127238,6.87,71.7,3.43,0.219,1.538
2023-08-27 00:00:00,CityC,54.56335723537429,10.99,80.9,2.34,0.005,1.397
2023-08-27 01:00:00,CityC,77.76655090637297,7.92,70.0,2.88,0.045,1.878
2023-08-27 02:00:00,CityC,53.801762915250116,10.36,59.4,1.37,0.003,1.643
2023-08-27 03:00:00,CityC,62.129390146028506,10.03,63.4,0.78,0.005,1.454
2023-08-27 04:00:00,CityC,54.947677108861875,14.48,46.9,1.01,0.016,1.513
2023-08-27 05:00:00,CityC,54.69618676642721,7.76,62.9,3.74,0.093,1.601
2023-08-27 06:00:00,CityC,67.65365183769678,11.31,58.4,3.55,0.074,1.596
2023-08-27 07:00:00,CityC,53.84041069256734,8.34,52.8,3.68,0.322,1.519
2023-08-27 08:00:00,CityC,63.03309330366865,,32.9,3.54,0.036,1.377
2023-08-27 09:00:00,CityC,70.16440865437133,7.9,35.9,1.82,0.073,1.661
2023-08-27 10:00:00,CityC,45.13353336035526,7.22,,4.48,0.05,1.226
2023-08-27 11:00:00,CityC,44.58440962007631,10.05,35.9,3.37,0.047,1.657
2023-08-27 12:00:00,CityC,54.005993537287615,14.04,40.0,0.71,0.02,1.646
2023-08-27 13:00:00,CityC,62.47930568976648,11.04,30.7,3.12,0.041,1.453
2023-08-27 14:00:00,CityC,55.36757011188679,12.84,33.7,2.95,0.046,1.556
2023-08-27 15:00:00,CityC,57.761793967044525,7.24,26.8,3.37,0.113,1.34
2023-08-27 16:00:00,CityC,69.2508336930385,10.45,,0.38,0.093,1.771
2023-08-27 17:00:00,CityC,48.7617962364564,8.9,51.2,1.63,0.086,1.332
2023-08-27 18:00:00,CityC,65.79635414455778,9.05,63.3,1.43,0.117,1.926
2023-08-27 19:00:00,CityC,52.41622782551074,8.72,58.2,2.44,0.152,1.213
2023-08-27 20:00:00,CityC,37.92324907629461,8.32,50.1,2.89,0.133,1.59
2023-08-27 21:00:00,CityC,49.00238338480352,10.87,57.3,3.71,0.15,1.574
2023-08-27 22:00:00,CityC,67.03738360871327,10.26,60.1,,0.042,1.254
2023-08-27 23:00:00,CityC,55.05922475710837,10.7,60.2,1.87,0.118,1.531
2023-08-28 00:00:00,CityC,54.44623057541432,7.74,71.4,0.35,0.017,1.398
2023-08-28 01:00:00,CityC,40.75169268412611,8.92,75.7,2.81,0.04,1.557
2023-08-28 02:00:00,CityC,67.66366591717988,7.79,69.0,1.02,0.01,1.81
2023-08-28 03:00:00,CityC,59.117511695004666,12.48,60.1,3.37,0.084,1.594
2023-08-28 04:00:00,CityC,41.845570229834266,9.24,50.0,3.22,0.064,1.197
2023-08-28 05:00:00,CityC,55.43185893948387,8.93,56.9,0.82,0.027,1.276
2023-08-28 06:00:00,CityC,45.62942076499777,7.58,,2.66,0.062,1.418
2023-08-28 07:00:00,CityC,57.51092600569183,10.46,36.6,2.29,0.07,1.547
2023-08-28 08:00:00,CityC,53.88627809962147,13.11,51.4,3.62,0.137,1.535
2023-08-28 09:00:00,CityC,47.050840365969094,10.96,39.5,0.88,0.143,1.196
2023-08-28 10:00:00,CityC,52.438047913367065,8.27,30.2,2.55,0.053,1.749
2023-08-28 11:00:00,CityC,51.956651452761754,7.88,33.0,,0.062,1.485
2023-08-28 12:00:00,CityC,61.42426321286274,11.12,42.9,2.1,0.216,1.715
2023-08-28 13:00:00,CityC,50.24690250639549,13.89,28.5,2.66,0.029,1.779
2023-08-28 14:00:00,CityC,70.1229514919128,9.82,37.8,3.22,0.004,1.069
2023-08-28 15:00:00,CityC,65.94719177293945,15.67,45.2,2.87,0.053,1.892
2023-08-28 16:00:00,CityC,50.05334835254609,9.85,34.3,2.69,0.286,1.476
2023-08-28 17:00:00,CityC,58.79807148299602,10.68,47.1,1.04,0.088,1.734
2023-08-28 18:00:00,CityC,53.21432063310473,10.4,62.1,2.31,0.005,1.262
2023-08-28 19:00:00,CityC,61.84618862762242,7.86,56.5,1.27,0.078,1.73
2023-08-28 20:00:00,CityC,67.00925651842823,13.24,61.8,3.34,0.019,2.128
2023-08-28 21:00:00,CityC,55.092605132680916,7.93,61.9,2.27,0.194,1.661
2023-08-28 22:00:00,CityC,36.53200458832665,11.04,71.2,3.45,0.414,1.392
2023-08-28 23:00:00,CityC,54.88256834656827,9.81,74.1,2.08,0.012,1.69
2023-08-29 00:00:00,CityC,57.14684411115624,10.86,56.4,2.98,0.254,1.524
2023-08-29 01:00:00,CityC,48.892483801817356,9.09,63.2,2.33,0.118,1.42
2023-08-29 02:00:00,CityC,39.07487173719182,9.24,63.9,1.57,0.009,1.457
2023-08-29 03:00:00,CityC,47.388104294119735,7.98,70.8,3.28,0.073,1.474
2023-08-29 04:00:00,CityC,39.31100516380454,10.09,65.5,1.26,0.363,1.407
2023-08-29 05:00:00,CityC,45.451943188689825,8.27,67.0,1.08,0.006,1.703
2023-08-29 06:00:00,CityC,48.65025653929288,9.73,63.2,5.25,0.022,1.061
2023-08-29 07:00:00,CityC,62.6171562490771,,50.4,1.99,0.296,1.421
2023-08-29 08:00:00,CityC,57.86039389596861,10.07,44.4,2.29,0.073,1.901
2023-08-29 09:00:00,CityC,61.29750294163634,8.41,,1.37,0.01,1.412
2023-08-29 10:00:00,CityC,57.07423780738251,5.58,42.0,4.48,0.091,1.46
2023-08-29 11:00:00,CityC,60.98309285813276,10.56,22.1,0.59,0.023,1.912
2023-08-29 12:00:00,CityC,57.677010207270634,8.94,32.0,2.06,0.119,1.643
2023-08-29 13:00:00,CityC,46.54343008593194,12.68,25.0,1.98,0.247,1.435
2023-08-29 14:00:00,CityC,56.05943870624254,10.62,40.5,2.81,0.169,1.304
2023-08-29 15:00:00,CityC,42.44645519391109,10.89,44.3,3.52,0.073,1.435
2023-08-29 16:00:00,CityC,57.700706436458574,7.91,53.4,3.48,0.023,1.395
2023-08-29 17:00:00,CityC,39.943778313110485,12.38,51.3,1.5,0.196,1.317
2023-08-29 18:00:00,CityC,69.01664314368547,10.41,46.7,2.65,0.088,2.0
2023-08-29 19:00:00,CityC,51.03078774553572,13.21,54.3,2.68,0.098,1.571
2023-08-29 20:00:00,CityC,47.316322914618816,10.58,63.7,1.34,0.069,1.247
2023-08-29 21:00:00,CityC,58.00519445551708,9.34,48.1,2.36,0.11,1.492
2023-08-29 22:00:00,CityC,59.273067450876184,11.02,59.4,2.37,0.017,1.176
2023-08-29 23:00:00,CityC,47.9084951630897,8.48,65.1,1.73,0.18,1.452
2023-08-30 00:00:00,CityC,60.60703966404198,11.42,60.6,3.45,0.032,1.762
2023-08-30 01:00:00,CityC,43.41999154169325,9.69,79.3,2.91,0.015,1.24
2023-08-30 02:00:00,CityC,63.266917640360546,9.98,56.7,4.33,0.069,1.34
2023-08-30 03:00:00,CityC,60.22793531271303,7.33,73.2,4.16,0.09,1.111
2023-08-30 04:00:00,CityC,56.387606599331086,8.84,65.9,2.38,0.089,1.441
2023-08-30 05:00:00,CityC,52.64967197094347,10.55,64.6,1.93,0.281,1.512
2023-08-30 06:00:00,CityC,49.617129641051704,12.23,48.0,1.7,0.199,1.242
2023-08-30 07:00:00,CityC,53.467548194101056,13.41,29.9,3.26,0.083,1.408
2023-08-30 08:00:00,CityC,74.53556445377566,7.46,43.8,2.01,0.101,1.885
2023-08-30 09:00:00,CityC,70.22269887294773,9.4,35.2,2.69,0.03,1.713
2023-08-30 10:00:00,CityC,65.87709813463199,9.46,30.9,1.84,0.12,1.4
2023-08-30 11:00:00,CityC,38.15915676318636,12.43,38.4,3.42,0.152,1.159
2023-08-30 12:00:00,CityC,92.46743463417084,8.43,24.2,5.18,0.026,2.013
2023-08-30 13:00:00,CityC,49.392885463007126,7.33,40.9,1.76,0.153,1.587
2023-08-30 14:00:00,CityC,59.97168330713912,10.49,45.3,0.33,0.174,1.244
2023-08-30 15:00:00,CityC,55.994668213328595,7.69,28.6,2.16,0.003,1.582
2023-08-30 16:00:00,CityC,48.1117853468383,10.11,43.1,2.6,0.05,1.683
2023-08-30 17:00:00,CityC,46.82273631283407,10.2,48.5,2.89,0.001,1.319
2023-08-30 18:00:00,CityC,66.72030492746808,10.31,47.4,,0.146,1.813
2023-08-30 19:00:00,CityC,49.41982331983694,11.73,51.3,2.05,0.262,1.89
2023-08-30 20:00:00,CityC,56.36861665131784,7.39,63.9,5.18,0.029,1.199
2023-08-30 21:00:00,CityC,58.99697248205149,6.98,51.4,2.45,0.19,1.523
2023-08-30 22:00:00,CityC,48.99842991949227,13.38,50.4,2.2,0.243,1.361
2023-08-30 23:00:00,CityC,54.423689682608256,10.35,66.6,4.3,0.176,1.522
2023-08-31 00:00:00,CityC,63.81641117853045,12.3,62.6,2.41,0.199,1.086
2023-08-31 01:00:00,CityC,74.45398433359567,11.13,75.1,3.29,0.174,1.759
2023-08-31 02:00:00,CityC,47.76548542297227,9.71,58.8,1.55,0.091,1.273
2023-08-31 03:00:00,CityC,56.646103419200834,10.09,61.2,3.0,0.154,1.665
2023-08-31 04:00:00,CityC,44.34997565258605,12.85,59.3,2.85,0.04,1.181
2023-08-31 05:00:00,CityC,53.54025015675087,9.96,70.2,0.84,0.107,1.439
2023-08-31 06:00:00,CityC,67.9697089021521,12.76,33.9,2.73,0.05,1.295
2023-08-31 07:00:00,CityC,56.01014947525962,11.41,45.3,2.76,0.144,1.923
2023-08-31 08:00:00,CityC,61.27652843978176,10.37,40.2,0.71,0.06,1.387
2023-08-31 09:00:00,CityC,55.4070798319379,10.01,36.0,1.78,0.016,1.355
2023-08-31 10:00:00,CityC,45.38316115426878,14.01,28.8,2.24,0.483,1.314
2023-08-31 11:00:00,CityC,64.10794875602974,12.53,22.6,3.74,0.203,1.528
2023-08-31 12:00:00,CityC,41.74007920730229,8.15,30.5,2.49,0.112,1.356
2023-08-31 13:00:00,CityC,52.78624071530094,10.1,35.4,1.79,0.151,1.308
2023-08-31 14:00:00,CityC,65.102565635264,9.84,29.5,3.72,0.087,1.223
2023-08-31 15:00:00,CityC,70.79330121374329,8.51,27.6,2.09,0.027,1.687
2023-08-31 16:00:00,CityC,42.30001583712976,9.41,48.8,2.19,0.396,1.682
2023-08-31 17:00:00,CityC,52.321573646746394,10.5,36.2,2.65,0.005,1.438
2023-08-31 18:00:00,CityC,47.87035407058098,12.84,40.9,2.85,0.021,1.298
2023-08-31 19:00:00,CityC,46.03192425761286,9.43,59.6,3.99,0.003,1.684
2023-08-31 20:00:00,CityC,44.436271561699996,11.34,67.1,3.8,0.001,1.455
2023-08-31 21:00:00,CityC,56.84011028934142,9.35,54.6,1.22,0.11,1.823
2023-08-31 22:00:00,CityC,55.087384209814964,12.41,69.9,2.66,0.013,1.309
2023-08-31 23:00:00,CityC,57.58405796909162,8.96,63.7,2.98,0.056,1.13
2023-09-01 00:00:00,CityC,73.01373686038204,3.84,59.1,1.64,0.064,1.586
2023-09-01 01:00:00,CityC,43.32567218495118,8.24,67.3,2.28,0.208,1.225
2023-09-01 02:00:00,CityC,64.78185569891961,6.59,80.3,3.38,0.118,1.974
2023-09-01 03:00:00,CityC,72.56610043277465,4.52,53.6,1.78,0.006,1.446
2023-09-01 04:00:00,CityC,53.55579870202996,6.05,63.6,1.87,0.181,1.743
2023-09-01 05:00:00,CityC,69.07674227129557,6.47,56.5,0.64,0.113,1.467
2023-09-01 06:00:00,CityC,57.152947729400616,5.35,53.1,4.31,0.001,1.583
2023-09-01 07:00:00,CityC,57.104043571638655,9.72,48.3,3.54,0.005,1.475
2023-09-01 08:00:00,CityC,66.49410288374744,4.93,36.1,2.12,0.035,1.65
2023-09-01 09:00:00,CityC,62.41289563026216,8.27,30.5,1.57,0.01,1.295
2023-09-01 10:00:00,CityC,46.81508395152576,10.15,25.9,0.69,0.239,1.075
2023-09-01 11:00:00,CityC,70.04489826525919,8.71,19.4,4.37,0.102,1.528
2023-09-01 12:00:00,CityC,64.91185268480469,6.62,28.8,1.72,0.098,1.612
2023-09-01 13:00:00,CityC,64.52968751565727,3.36,26.1,2.33,0.013,1.695
2023-09-01 14:00:00,CityC,51.81667323503491,8.24,26.0,3.5,0.182,1.198
2023-09-01 15:00:00,CityC,69.05243611429258,3.35,17.1,,0.195,1.455
2023-09-01 16:00:00,CityC,74.57713863402813,6.77,42.9,1.71,0.0,1.898
2023-09-01 17:00:00,CityC,54.476284234706654,7.94,32.4,,0.01,1.408
2023-09-01 18:00:00,CityC,64.68778713258803,,58.6,2.09,0.039,1.607
2023-09-01 19:00:00,CityC,60.366531521884895,3.55,70.7,1.84,0.016,1.185
2023-09-01 20:00:00,CityC,47.9337996359049,9.16,58.7,2.45,0.235,1.604
2023-09-01 21:00:00,CityC,70.32568046334578,7.01,68.3,3.14,0.04,1.707
2023-09-01 22:00:00,CityC,64.53642110395172,4.32,57.2,2.64,0.017,1.652
2023-09-01 23:00:00,CityC,39.64164540315827,5.99,69.2,1.57,0.115,1.385
2023-09-02 00:00:00,CityC,62.05034183659987,8.64,82.3,1.04,0.127,1.252
2023-09-02 01:00:00,CityC,71.70646436755351,9.91,66.5,2.18,0.093,1.741
2023-09-02 02:00:00,CityC,60.55109198934417,3.68,71.5,1.83,0.213,1.443
2023-09-02 03:00:00,CityC,67.25748587204927,4.48,70.8,3.89,0.18,1.443
2023-09-02 04:00:00,CityC,77.0297046642821,8.49,46.2,3.54,0.008,1.498
2023-09-02 05:00:00,CityC,65.22463781991908,6.97,64.2,0.82,0.023,1.354
2023-09-02 06:00:00,CityC,64.67839726404438,3.46,42.2,2.13,0.112,1.658
2023-09-02 07:00:00,CityC,71.5089488767168,4.07,33.3,1.91,0.026,1.244
2023-09-02 08:00:00,CityC,68.58776499122912,7.51,29.2,1.87,0.376,1.538
2023-09-02 09:00:00,CityC,48.47493800188859,5.91,45.9,1.45,0.042,1.507
2023-09-02 10:00:00,CityC,67.59755235712444,6.49,25.9,3.06,0.115,1.78
2023-09-02 11:00:00,CityC,68.03846743794908,6.9,26.8,2.26,0.064,1.705
2023-09-02 12:00:00,CityC,58.32310134020696,6.95,35.8,2.91,0.05,1.99
2023-09-02 13:00:00,CityC,56.49174656398813,10.4,26.8,3.07,0.044,1.793
2023-09-02 14:00:00,CityC,55.706973696967225,6.44,41.6,2.76,0.01,1.332
2023-09-02 15:00:00,CityC,59.19834256521706,6.05,39.2,2.98,0.038,1.296
2023-09-02 16:00:00,CityC,71.31571978908443,8.21,31.2,2.38,0.03,1.44
2023-09-02 17:00:00,CityC,69.46266357464862,9.74,43.4,3.19,0.029,1.624
2023-09-02 18:00:00,CityC,60.725204504446985,4.82,45.0,,0.145,1.401
2023-09-02 19:00:00,CityC,72.20043009585704,3.55,37.7,2.62,0.05,1.351
2023-09-02 20:00:00,CityC,50.31590973616751,,63.4,3.07,0.191,1.337
2023-09-02 21:00:00,CityC,52.01666344853614,5.13,61.2,3.12,0.015,1.645
2023-09-02 22:00:00,CityC,67.74002032822936,5.78,79.3,2.35,0.099,1.848
2023-09-02 23:00:00,CityC,64.34912015316061,7.28,59.1,2.6,0.066,1.605
2023-09-03 00:00:00,CityC,55.19982910727322,7.55,76.7,3.12,0.068,1.441
2023-09-03 01:00:00,CityC,78.41022818019138,5.41,56.5,1.07,0.015,1.834
2023-09-03 02:00:00,CityC,73.08775393661523,5.82,71.0,1.5,0.033,1.576
2023-09-03 03:00:00,CityC,57.82359789631749,7.21,67.2,3.39,0.051,1.613
2023-09-03 04:00:00,CityC,52.61242997825507,6.37,54.6,1.61,0.055,1.4
2023-09-03 05:00:00,CityC,63.94510524372293,6.94,62.5,2.32,0.053,1.565
2023-09-03 06:00:00,CityC,58.20516766431867,5.89,49.0,3.03,0.436,1.569
2023-09-03 07:00:00,CityC,50.25197319493863,8.77,46.6,2.77,0.051,1.034
2023-09-03 08:00:00,CityC,66.04797760080179,10.6,42.2,3.41,0.092,1.168
2023-09-03 09:00:00,CityC,57.68165219350083,9.28,36.3,3.11,0.008,1.55
2023-09-03 10:00:00,CityC,56.22671251131988,7.0,39.3,3.09,0.011,1.437
2023-09-03 11:00:00,CityC,49.52298888602528,9.67,25.6,3.28,0.093,1.405
2023-09-03 12:00:00,CityC,60.628881070756194,6.84,25.2,3.39,0.191,1.746
2023-09-03 13:00:00,CityC,60.4875484530949,7.05,17.1,3.26,0.034,1.45
2023-09-03 14:00:00,CityC,72.39446101161825,5.36,,4.17,0.043,1.77
2023-09-03 15:00:00,CityC,62.55913747020979,7.95,27.0,1.07,0.021,1.642
2023-09-03 16:00:00,CityC,72.04053731281518,8.33,34.0,2.06,0.052,1.17
2023-09-03 17:00:00,CityC,48.44563186950819,6.68,39.1,1.46,0.226,1.373
2023-09-03 18:00:00,CityC,55.350667614867895,4.64,55.5,0.72,0.051,1.58
2023-09-03 19:00:00,CityC,41.11879747490546,7.76,56.8,3.36,0.08,1.701
2023-09-03 20:00:00,CityC,46.21221639044535,2.62,60.0,1.04,0.154,1.564
2023-09-03 21:00:00,CityC,52.75341502246969,6.05,71.4,3.4,0.195,1.497
2023-09-03 22:00:00,CityC,59.70309193989007,7.92,66.4,3.3,0.362,1.461
2023-09-03 23:00:00,CityC,61.91673635141631,4.7,79.9,2.32,0.271,1.699
2023-09-04 00:00:00,CityC,57.917461741765834,8.93,67.3,4.48,0.058,1.728
2023-09-04 01:00:00,CityC,73.11534016754395,3.12,67.6,1.97,0.136,1.518
2023-09-04 02:00:00,CityC,53.38992457795366,4.84,59.7,2.17,0.035,1.055
2023-09-04 03:00:00,CityC,46.63236088394426,2.78,75.0,1.66,0.667,1.516
2023-09-04 04:00:00,CityC,53.44948593433097,6.23,47.9,4.51,0.143,1.443
2023-09-04 05:00:00,CityC,61.13610681763121,8.97,54.6,2.34,0.169,1.856
2023-09-04 06:00:00,CityC,57.355489941110605,9.38,58.2,3.06,0.024,1.577
2023-09-04 07:00:00,CityC,40.601188405750364,5.09,54.3,2.19,0.032,1.4
2023-09-04 08:00:00,CityC,61.843579848142156,5.64,45.9,1.21,0.133,1.555
2023-09-04 09:00:00,CityC,49.54597071736016,5.17,44.5,4.24,0.115,1.625
2023-09-04 10:00:00,CityC,53.90694596871746,4.55,49.2,2.56,0.18,1.438
2023-09-04 11:00:00,CityC,58.030871428590864,5.9,48.1,3.1,0.006,1.688
2023-09-04 12:00:00,CityC,64.71092925256951,8.94,33.3,2.4,0.127,1.351
2023-09-04 13:00:00,CityC,50.1455659707755,8.55,,3.07,0.017,1.411
2023-09-04 14:00:00,CityC,71.64938291454821,7.12,32.1,2.7,0.065,1.76
2023-09-04 15:00:00,CityC,56.80541404292946,5.48,35.2,0.13,0.018,1.467
2023-09-04 16:00:00,CityC,42.099093660927736,6.98,39.2,1.58,0.072,1.301
2023-09-04 17:00:00,CityC,71.43298152518732,7.03,54.5,3.43,0.015,1.73
2023-09-04 18:00:00,CityC,46.28449530401134,7.63,33.8,2.35,0.041,1.266
2023-09-04 19:00:00,CityC,37.69600785600093,6.5,59.4,0.75,0.445,1.093
2023-09-04 20:00:00,CityC,68.37126439701989,7.39,51.9,3.97,0.004,1.865
2023-09-04 21:00:00,CityC,51.64322234488165,9.73,64.7,1.85,0.115,1.604
2023-09-04 22:00:00,CityC,64.42154486984576,7.43,62.4,3.3,0.008,1.415
2023-09-04 23:00:00,CityC,55.87051044827517,6.1,71.1,1.03,0.028,1.382
2023-09-05 00:00:00,CityC,88.90478999688771,8.28,60.6,2.6,0.057,1.937
2023-09-05 01:00:00,CityC,48.56058566305951,2.84,78.3,3.46,0.216,1.266
2023-09-05 02:00:00,CityC,68.23412779144049,6.25,49.0,3.72,0.017,1.535
2023-09-05 03:00:00,CityC,63.599720886062244,9.82,72.4,2.39,0.08,1.603
2023-09-05 04:00:00,CityC,58.692650427099316,8.6,48.9,1.18,0.22,1.153
2023-09-05 05:00:00,CityC,40.741280149540444,5.84,60.0,1.16,0.009,1.685
2023-09-05 06:00:00,CityC,57.0119135704571,6.89,68.9,,0.008,1.428
2023-09-05 07:00:00,CityC,62.85393305641049,4.14,42.7,1.35,0.166,1.243
2023-09-05 08:00:00,CityC,65.66253653780365,4.97,40.4,4.19,0.004,1.535
2023-09-05 09:00:00,CityC,62.142133057024616,7.78,30.3,3.9,0.063,1.824
2023-09-05 10:00:00,CityC,49.69171326363069,8.4,36.4,3.12,0.038,1.328
2023-09-05 11:00:00,CityC,55.64074909666744,5.3,35.5,4.41,0.078,1.429
2023-09-05 12:00:00,CityC,87.71662506009989,9.93,20.3,2.98,0.12,2.051
2023-09-05 13:00:00,CityC,58.66010716691554,8.22,22.4,1.29,0.036,1.33
2023-09-05 14:00:00,CityC,61.41587064631777,4.24,31.2,2.66,0.138,1.752
2023-09-05 15:00:00,CityC,48.622248126316016,3.98,26.0,4.19,0.387,1.382
2023-09-05 16:00:00,CityC,60.51891662835594,10.39,41.7,3.74,0.026,1.539
2023-09-05 17:00:00,CityC,51.697045174844014,7.66,58.2,1.08,0.017,0.829
2023-09-05 18:00:00,CityC,63.6641687946837,6.73,45.2,3.51,0.22,1.487
2023-09-05 19:00:00,CityC,62.986500777144975,4.21,64.3,3.33,0.128,1.841
2023-09-05 20:00:00,CityC,46.18900072444315,6.48,49.2,2.45,0.136,1.064
2023-09-05 21:00:00,CityC,41.33927244646034,11.0,56.0,2.05,0.067,1.654
2023-09-05 22:00:00,CityC,64.24052796575039,10.94,70.6,1.34,0.004,1.315
2023-09-05 23:00:00,CityC,54.49078821965634,5.16,65.1,1.43,0.115,1.344
2023-09-06 00:00:00,CityC,43.109515580001926,7.99,71.1,2.79,0.118,1.569
2023-09-06 01:00:00,CityC,59.56886829004861,5.46,57.5,4.41,0.096,1.605
2023-09-06 02:00:00,CityC,58.77706433025655,11.46,69.2,1.85,0.045,1.651
2023-09-06 03:00:00,CityC,64.21352124957582,4.23,57.5,4.37,0.126,1.593
2023-09-06 04:00:00,CityC,52.564054018194796,5.89,75.1,1.14,0.219,1.455
2023-09-06 05:00:00,CityC,59.196988550095014,5.03,64.3,1.68,0.026,1.168
2023-09-06 06:00:00,CityC,61.863880161607426,5.05,60.2,2.19,0.007,1.481
2023-09-06 07:00:00,CityC,56.209609603265456,9.6,34.4,2.59,0.051,1.283
2023-09-06 08:00:00,CityC,57.23806811269536,4.61,39.9,3.8,0.149,1.234
2023-09-06 09:00:00,CityC,70.13904082349998,2.73,40.4,3.03,0.239,1.786
2023-09-06 10:00:00,CityC,64.54923228164417,5.02,39.6,2.46,0.082,1.577
2023-09-06 11:00:00,CityC,47.42975393571378,11.26,38.1,2.25,0.004,1.383
2023-09-06 12:00:00,CityC,63.27057940566594,5.04,36.0,2.77,0.006,1.537
2023-09-06 13:00:00,CityC,70.0969246658221,7.7,18.3,3.2,0.07,1.606
2023-09-06 14:00:00,CityC,62.16632987638662,,23.9,2.12,0.13,1.402
2023-09-06 15:00:00,CityC,51.417662522631,5.92,38.1,1.45,0.002,1.33
2023-09-06 16:00:00,CityC,38.076042833255286,6.59,38.5,2.89,0.291,1.211
2023-09-06 17:00:00,CityC,59.57699610763167,7.99,47.0,2.6,0.084,1.285
2023-09-06 18:00:00,CityC,62.65678418110604,6.04,58.2,3.26,0.18,1.188
2023-09-06 19:00:00,CityC,61.201706472075074,4.32,65.2,0.93,0.019,1.445
2023-09-06 20:00:00,CityC,59.39899920320272,12.0,75.8,2.05,0.033,1.725
2023-09-06 21:00:00,CityC,58.450158271032365,6.27,59.8,3.76,0.012,1.551
2023-09-06 22:00:00,CityC,52.83895912137108,8.09,58.7,3.31,0.004,1.358
2023-09-06 23:00:00,CityC,65.89211453265585,8.09,62.3,2.1,0.019,1.859
2023-09-07 00:00:00,CityC,72.17192453005534,10.57,67.4,2.63,0.045,1.299
2023-09-07 01:00:00,CityC,56.984709226406046,5.92,68.2,0.85,0.088,1.669
2023-09-07 02:00:00,CityC,60.31543547437391,5.35,70.1,1.25,0.066,1.673
2023-09-07 03:00:00,CityC,55.173955238715365,8.98,58.5,2.5,0.204,1.486
2023-09-07 04:00:00,CityC,82.3188792548462,3.76,67.8,0.82,0.128,1.66
2023-09-07 05:00:00,CityC,64.63529120052368,4.3,61.3,4.44,0.143,1.88
2023-09-07 06:00:00,CityC,45.93072808226863,7.88,52.5,3.04,0.072,1.354
2023-09-07 07:00:00,CityC,38.229726293131314,6.66,47.4,4.41,0.008,1.483
2023-09-07 08:00:00,CityC,55.55947085033986,6.6,43.3,3.23,0.002,1.549
2023-09-07 09:00:00,CityC,59.261090197624824,1.64,41.0,2.7,0.003,1.476
2023-09-07 10:00:00,CityC,70.12621604181582,4.13,37.4,1.41,0.041,1.541
2023-09-07 11:00:00,CityC,64.7928966846608,8.34,23.1,0.39,0.162,1.661
2023-09-07 12:00:00,CityC,56.4120601660035,0.39,47.3,2.32,0.073,1.692
2023-09-07 13:00:00,CityC,59.33029277637281,8.54,35.7,3.16,0.175,1.274
2023-09-07 14:00:00,CityC,52.82892866043047,3.8,34.1,3.7,0.022,1.624
2023-09-07 15:00:00,CityC,61.13327142162895,7.5,26.8,2.49,0.064,1.866
2023-09-07 16:00:00,CityC,58.48933366674685,9.05,51.0,0.06,0.019,1.759
2023-09-07 17:00:00,CityC,60.89374773448648,6.48,56.8,1.63,0.027,1.382
2023-09-07 18:00:00,CityC,57.17200848647362,6.22,48.8,1.0,0.076,1.389
2023-09-07 19:00:00,CityC,59.22423687366715,6.33,53.3,1.95,0.054,1.54
2023-09-07 20:00:00,CityC,50.6754207814228,6.0,68.1,2.75,0.007,1.535
2023-09-07 21:00:00,CityC,66.44152153436127,8.14,65.0,3.43,0.027,1.5
2023-09-07 22:00:00,CityC,65.71027295528438,6.81,63.1,2.8,0.106,1.586
2023-09-07 23:00:00,CityC,52.653854009529105,6.51,69.6,2.63,0.031,1.233
2023-09-08 00:00:00,CityC,65.70948016750481,5.09,64.9,2.32,0.003,1.78
2023-09-08 01:00:00,CityC,50.23878128584351,8.87,66.6,2.42,0.043,0.945
2023-09-08 02:00:00,CityC,70.17219844625934,4.14,71.4,2.63,0.016,1.638
2023-09-08 03:00:00,CityC,51.011751810719616,7.8,75.7,3.3,0.305,1.611
2023-09-08 04:00:00,CityC,75.53936469664701,3.61,42.8,1.25,0.005,1.859
2023-09-08 05:00:00,CityC,59.453995995336385,5.49,50.8,1.38,0.014,1.264
2023-09-08 06:00:00,CityC,65.97131329399056,7.03,42.3,2.39,0.001,1.723
2023-09-08 07:00:00,CityC,61.636733326161625,5.31,54.9,3.83,0.076,1.534
2023-09-08 08:00:00,CityC,63.51302623706627,4.21,48.3,3.34,0.027,1.683
2023-09-08 09:00:00,CityC,62.839287202207224,6.68,23.7,1.69,0.14,1.603
2023-09-08 10:00:00,CityC,70.25879135722359,7.87,47.2,1.47,0.008,1.636
2023-09-08 11:00:00,CityC,66.81494893256968,8.7,33.7,3.31,0.006,1.313
2023-09-08 12:00:00,CityC,48.48897001018535,5.11,22.4,3.81,0.205,1.17
2023-09-08 13:00:00,CityC,57.26903906605417,8.47,32.8,1.66,0.003,1.488
2023-09-08 14:00:00,CityC,42.34599824273134,4.65,43.1,3.31,0.093,1.397
2023-09-08 15:00:00,CityC,70.82752686213202,3.71,32.8,3.92,0.1,1.253
2023-09-08 16:00:00,CityC,61.48535280000786,5.61,43.6,2.0,0.288,1.572
